,insert_date,origin,destination,start_date,end_date,train_type,price,train_class,fare
2287,2019-05-09 11:11:02,MADRID,BARCELONA,2019-06-30 07:30:00,2019-06-30 10:40:00,AVE,66.75,Turista,Promo
2288,2019-04-16 10:07:24,BARCELONA,MADRID,2019-05-27 20:00:00,2019-05-27 23:10:00,AVE,66.75,Turista,Promo
2289,2019-04-24 08:22:44,SEVILLA,MADRID,2019-05-12 07:00:00,2019-05-12 10:02:00,AV City,49.15,Turista,Promo
2290,2019-04-22 09:25:01,PONFERRADA,MADRID,2019-04-26 13:44:00,2019-04-26 19:21:00,LD,,Turista con enlace,Promo +
2291,2019-04-23 14:14:54,SEVILLA,MADRID,2019-05-21 06:10:00,2019-05-21 08:58:00,AV City,49.15,Turista,Promo
2292,2019-04-18 09:40:04,MADRID,PONFERRADA,2019-05-08 14:40:00,2019-05-08 18:33:00,AVE-MD,38.75,Turista con enlace,Promo +
2293,2019-04-16 17:39:46,VALENCIA,MADRID,2019-05-02 16:15:00,2019-05-02 17:55:00,AVE,57.75,Turista,Promo
2294,2019-04-26 03:04:03,MADRID,SEVILLA,2019-05-15 19:30:00,2019-05-15 22:05:00,AVE,47.3,Turista,Promo
2295,2019-05-08 23:46:16,MADRID,SEVILLA,2019-05-30 16:30:00,2019-05-30 18:51:00,AVE,76.3,Turista,Flexible
2296,2019-04-23 06:39:38,MADRID,VALENCIA,2019-05-11 21:10:00,2019-05-11 23:03:00,AVE,45.3,Turista,Promo
2297,2019-05-03 01:39:43,MADRID,SEVILLA,2019-05-21 17:00:00,2019-05-21 19:38:00,AVE,69.4,Preferente,Promo
2298,2019-04-28 09:32:09,VALENCIA,MADRID,2019-05-23 19:10:00,2019-05-23 20:50:00,AVE,33.65,Turista,Promo
2299,2019-05-07 15:17:34,BARCELONA,MADRID,2019-05-10 18:25:00,2019-05-10 20:55:00,AVE,127.1,Turista,Flexible
2300,2019-04-28 03:20:00,MADRID,VALENCIA,2019-05-18 19:40:00,2019-05-18 21:29:00,AVE,43.75,Preferente,Promo
2301,2019-04-12 16:27:12,MADRID,SEVILLA,2019-05-12 11:00:00,2019-05-12 13:32:00,AVE,,Turista,Flexible
2302,2019-04-26 15:39:53,MADRID,SEVILLA,2019-05-13 09:45:00,2019-05-13 12:27:00,INTERCITY,62.2,Turista,Flexible
2303,2019-04-16 06:19:36,VALENCIA,MADRID,2019-05-03 14:10:00,2019-05-03 15:48:00,AVE,51.15,Turista,Promo
2304,2019-04-16 15:04:44,SEVILLA,MADRID,2019-04-22 07:15:00,2019-04-22 09:55:00,AVE,76.3,Turista,Flexible
2305,2019-04-19 05:19:39,BARCELONA,MADRID,2019-05-24 11:00:00,2019-05-24 13:45:00,AVE,66.75,Turista,Promo
2306,2019-04-19 04:09:08,MADRID,VALENCIA,2019-05-05 11:10:00,2019-05-05 13:25:00,INTERCITY,38.8,Turista,Promo
2307,2019-04-15 13:16:44,MADRID,SEVILLA,2019-05-14 06:20:00,2019-05-14 09:16:00,AV City,38.55,Turista,Promo
2308,2019-04-27 11:21:56,SEVILLA,MADRID,2019-05-08 06:10:00,2019-05-08 08:58:00,AV City,62.2,Turista,Flexible
2309,2019-04-27 01:37:09,MADRID,VALENCIA,2019-05-13 12:40:00,2019-05-13 14:20:00,AVE,27.8,Turista,Promo
2310,2019-04-30 01:09:43,SEVILLA,MADRID,2019-06-01 18:45:00,2019-06-01 21:17:00,AVE,61.45,Preferente,Promo
2311,2019-04-17 21:13:50,SEVILLA,MADRID,2019-04-21 07:00:00,2019-04-21 10:02:00,AV City,62.2,Turista,Flexible
2312,2019-05-07 21:10:28,MADRID,SEVILLA,2019-05-29 11:00:00,2019-05-29 13:32:00,AVE,53.4,Turista,Promo
2313,2019-04-16 12:20:43,BARCELONA,MADRID,2019-04-29 08:00:00,2019-04-29 11:10:00,AVE,85.1,Turista,Promo
2314,2019-04-17 08:23:26,MADRID,SEVILLA,2019-05-22 09:00:00,2019-05-22 11:38:00,AVE,47.3,Turista,Promo
2315,2019-04-18 18:10:45,MADRID,BARCELONA,2019-04-24 07:15:00,2019-04-24 16:37:00,R. EXPRES,43.25,Turista,Adulto ida
2316,2019-04-16 16:03:07,SEVILLA,MADRID,2019-05-09 15:45:00,2019-05-09 18:15:00,AVE,60.3,Turista,Promo
2317,2019-05-06 05:18:36,MADRID,SEVILLA,2019-05-09 09:45:00,2019-05-09 12:27:00,INTERCITY,,Turista Plus,Flexible
2318,2019-04-24 19:39:09,VALENCIA,MADRID,2019-04-27 12:40:00,2019-04-27 14:20:00,AVE,45.3,Turista,Promo
2319,2019-04-17 09:02:51,MADRID,VALENCIA,2019-04-25 10:40:00,2019-04-25 12:20:00,AVE,51.15,Turista,Promo
2320,2019-04-13 04:26:19,SEVILLA,MADRID,2019-04-30 12:18:00,2019-04-30 14:56:00,ALVIA,,Turista,Promo
2321,2019-04-13 08:05:28,MADRID,BARCELONA,2019-06-01 10:30:00,2019-06-01 13:15:00,AVE,,Turista,Promo
2322,2019-04-23 05:16:51,BARCELONA,MADRID,2019-06-02 21:25:00,2019-06-02 23:55:00,AVE,107.7,Turista,Flexible
2323,2019-04-12 07:19:14,MADRID,SEVILLA,2019-04-30 09:00:00,2019-04-30 11:38:00,AVE,76.3,Turista,Flexible
2324,2019-04-15 00:30:08,MADRID,BARCELONA,2019-05-05 14:30:00,2019-05-05 17:21:00,AVE,102.15,Turista Plus,Promo
2325,2019-04-30 17:15:01,VALENCIA,MADRID,2019-06-04 06:38:00,2019-06-04 14:20:00,REGIONAL,28.35,Turista,Adulto ida
2326,2019-04-12 00:22:17,MADRID,VALENCIA,2019-04-23 19:40:00,2019-04-23 21:29:00,AVE,51.15,Turista,Promo
2327,2019-04-12 23:15:10,MADRID,BARCELONA,2019-04-23 14:30:00,2019-04-23 17:21:00,AVE,,Turista,Flexible
2328,2019-05-06 23:41:43,MADRID,BARCELONA,2019-07-04 15:30:00,2019-07-04 18:40:00,AVE,85.1,Turista,Promo
2329,2019-04-16 12:21:07,BARCELONA,MADRID,2019-04-26 18:25:00,2019-04-26 20:55:00,AVE,100.4,Turista,Promo
2330,2019-04-11 21:54:49,MADRID,SEVILLA,2019-04-29 20:35:00,2019-04-29 23:15:00,AVE,53.4,Turista,Promo
2331,2019-04-15 16:11:37,MADRID,SEVILLA,2019-04-22 21:25:00,2019-04-23 00:10:00,AV City,43.55,Turista,Promo
2332,2019-04-23 23:44:27,MADRID,SEVILLA,2019-05-14 19:00:00,2019-05-14 21:38:00,AVE,60.3,Turista,Promo
2333,2019-04-29 17:04:28,MADRID,PONFERRADA,2019-05-06 14:40:00,2019-05-06 18:33:00,AVE-MD,44.7,Turista con enlace,Promo +
2334,2019-04-12 14:15:14,SEVILLA,MADRID,2019-05-24 06:10:00,2019-05-24 08:58:00,AV City,,Turista,Promo
2335,2019-04-16 09:34:02,MADRID,BARCELONA,2019-05-15 09:00:00,2019-05-15 11:45:00,AVE,75.4,Turista,Promo
2336,2019-04-18 13:30:27,SEVILLA,MADRID,2019-05-22 06:10:00,2019-05-22 08:58:00,AV City,43.55,Turista,Promo
2337,2019-04-18 07:25:53,MADRID,BARCELONA,2019-04-20 15:30:00,2019-04-20 18:40:00,AVE,140.0,Preferente,Flexible
2338,2019-04-18 16:43:37,BARCELONA,MADRID,2019-06-03 09:03:00,2019-06-03 18:07:00,R. EXPRES,43.25,Turista,Adulto ida
2339,2019-04-14 13:04:32,MADRID,BARCELONA,2019-05-17 16:30:00,2019-05-17 19:15:00,AVE,107.7,Turista,Flexible
2340,2019-04-12 21:09:03,MADRID,BARCELONA,2019-04-25 11:30:00,2019-04-25 14:40:00,AVE,,Turista,Promo
2341,2019-04-17 01:40:21,MADRID,SEVILLA,2019-05-03 10:00:00,2019-05-03 12:32:00,AVE,76.3,Turista,Flexible
2342,2019-04-19 12:26:50,PONFERRADA,MADRID,2019-04-22 11:28:00,2019-04-22 16:00:00,LD,,,
2343,2019-04-22 05:29:25,MADRID,VALENCIA,2019-05-20 07:40:00,2019-05-20 09:20:00,AVE,57.75,Turista,Promo
2344,2019-05-09 07:01:10,MADRID,BARCELONA,2019-05-14 08:20:00,2019-05-14 11:05:00,AVE,85.1,Turista,Promo
2345,2019-04-19 21:19:18,PONFERRADA,MADRID,2019-05-16 06:11:00,2019-05-16 10:15:00,ALVIA,33.5,Turista,Promo
2346,2019-05-02 23:32:08,MADRID,VALENCIA,2019-06-29 16:30:00,2019-06-29 22:47:00,REGIONAL,28.35,Turista,Adulto ida
2347,2019-04-22 11:20:09,VALENCIA,MADRID,2019-05-06 10:40:00,2019-05-06 12:32:00,AVE,57.75,Turista,Promo
2348,2019-04-20 03:44:25,SEVILLA,MADRID,2019-04-24 12:40:00,2019-04-24 15:23:00,AVE,53.4,Turista,Promo
2349,2019-04-25 19:09:05,MADRID,BARCELONA,2019-05-26 09:30:00,2019-05-26 12:34:00,AVE,85.1,Turista,Promo
2350,2019-04-14 12:14:01,MADRID,SEVILLA,2019-04-21 18:35:00,2019-04-21 21:08:00,ALVIA,,Preferente,Promo
2351,2019-04-28 23:26:29,BARCELONA,MADRID,2019-04-30 16:00:00,2019-04-30 19:10:00,AVE,107.7,Turista,Flexible
2352,2019-05-02 17:18:19,BARCELONA,MADRID,2019-05-03 12:50:00,2019-05-03 15:45:00,AVE-TGV,107.7,Turista,Flexible
2353,2019-04-24 09:31:37,VALENCIA,MADRID,2019-05-30 07:40:00,2019-05-30 09:20:00,AVE,45.3,Turista,Promo
2354,2019-04-14 21:32:52,MADRID,VALENCIA,2019-04-25 18:40:00,2019-04-25 20:20:00,AVE,73.1,Turista,Flexible
2355,2019-04-18 02:06:47,BARCELONA,MADRID,2019-04-26 09:03:00,2019-04-26 18:07:00,R. EXPRES,43.25,Turista,Adulto ida
2356,2019-04-16 14:03:59,SEVILLA,MADRID,2019-05-13 17:45:00,2019-05-13 20:17:00,AVE,69.4,Preferente,Promo
2357,2019-04-20 01:42:55,PONFERRADA,MADRID,2019-04-26 13:44:00,2019-04-26 19:21:00,LD,,Turista con enlace,Promo +
2358,2019-04-17 19:03:56,MADRID,SEVILLA,2019-05-19 19:30:00,2019-05-19 22:05:00,AVE,69.4,Preferente,Promo
2359,2019-05-03 07:20:58,VALENCIA,MADRID,2019-06-28 09:50:00,2019-06-28 16:58:00,REGIONAL,28.35,Turista,Adulto ida
2360,2019-04-14 12:07:40,MADRID,BARCELONA,2019-05-09 13:25:00,2019-05-09 16:24:00,AVE-TGV,58.15,Turista,Promo
2361,2019-05-06 07:42:17,MADRID,VALENCIA,2019-05-26 16:30:00,2019-05-26 22:47:00,REGIONAL,28.35,Turista,Adulto ida
2362,2019-04-14 20:30:33,MADRID,BARCELONA,2019-05-08 09:30:00,2019-05-08 12:34:00,AVE,85.1,Turista,Promo
2363,2019-04-23 04:14:47,BARCELONA,MADRID,2019-05-28 07:00:00,2019-05-28 09:30:00,AVE,88.95,Turista,Promo
2364,2019-05-08 11:23:57,SEVILLA,MADRID,2019-05-20 19:45:00,2019-05-20 22:17:00,AVE,53.4,Turista,Promo
2365,2019-04-23 14:42:24,MADRID,BARCELONA,2019-05-31 09:30:00,2019-05-31 12:34:00,AVE,85.1,Turista,Promo
2366,2019-05-04 15:40:37,MADRID,BARCELONA,2019-05-13 14:00:00,2019-05-13 16:30:00,AVE,88.95,Turista,Promo
2367,2019-04-14 20:02:24,MADRID,VALENCIA,2019-06-03 16:05:00,2019-06-03 22:47:00,REGIONAL,28.35,Turista,Adulto ida
2368,2019-05-06 05:33:34,VALENCIA,MADRID,2019-05-31 06:30:00,2019-05-31 08:22:00,AVE,21.95,Turista,Promo
2369,2019-04-17 05:42:23,VALENCIA,MADRID,2019-05-18 15:10:00,2019-05-18 17:03:00,AVE,36.15,Preferente,Promo
2370,2019-04-16 01:23:30,VALENCIA,MADRID,2019-04-22 12:40:00,2019-04-22 14:20:00,AVE,66.55,Preferente,Promo
2371,2019-04-30 21:12:04,BARCELONA,MADRID,2019-05-01 10:00:00,2019-05-01 13:10:00,AVE,85.1,Turista,Promo
2372,2019-05-01 15:38:57,MADRID,VALENCIA,2019-05-29 18:40:00,2019-05-29 20:20:00,AVE,45.3,Turista,Promo
2373,2019-04-21 01:37:04,MADRID,VALENCIA,2019-04-27 10:40:00,2019-04-27 12:20:00,AVE,51.15,Turista,Promo
2374,2019-05-05 11:38:14,MADRID,SEVILLA,2019-05-16 16:30:00,2019-05-16 18:51:00,AVE,76.3,Turista,Flexible
2375,2019-05-02 11:05:58,BARCELONA,MADRID,2019-05-21 08:25:00,2019-05-21 10:55:00,AVE,100.4,Turista,Promo
2376,2019-04-24 21:41:48,MADRID,BARCELONA,2019-04-29 06:10:00,2019-04-29 08:40:00,AVE,98.0,Preferente,Promo
2377,2019-04-21 07:04:53,MADRID,BARCELONA,2019-06-02 14:30:00,2019-06-02 17:21:00,AVE,90.5,Turista Plus,Promo
2378,2019-04-29 23:06:38,MADRID,SEVILLA,2019-05-07 08:00:00,2019-05-07 10:32:00,AVE,,Turista,Flexible
2379,2019-04-13 08:31:05,MADRID,VALENCIA,2019-04-27 16:30:00,2019-04-27 22:47:00,REGIONAL,,Turista,Adulto ida
2380,2019-04-24 08:17:40,VALENCIA,MADRID,2019-05-05 17:30:00,2019-05-05 19:43:00,INTERCITY,,Turista,Flexible
2381,2019-04-28 17:44:32,BARCELONA,MADRID,2019-05-26 17:00:00,2019-05-26 19:45:00,AVE,90.5,Turista Plus,Promo
2382,2019-04-18 05:45:05,MADRID,VALENCIA,2019-05-03 09:40:00,2019-05-03 11:24:00,AVE,39.45,Turista,Promo
2383,2019-04-20 16:09:30,MADRID,BARCELONA,2019-05-07 13:25:00,2019-05-07 16:24:00,AVE-TGV,69.8,Turista Plus,Promo
2384,2019-04-18 19:13:32,SEVILLA,MADRID,2019-05-31 16:15:00,2019-05-31 18:54:00,AVE,47.3,Turista,Promo
2385,2019-04-25 07:25:35,VALENCIA,MADRID,2019-05-06 20:15:00,2019-05-06 21:55:00,AVE,27.8,Turista,Promo
2386,2019-05-04 15:21:15,VALENCIA,MADRID,2019-05-26 14:50:00,2019-05-26 22:17:00,REGIONAL,28.35,Turista,Adulto ida
2387,2019-04-18 18:24:27,SEVILLA,MADRID,2019-04-25 19:15:00,2019-04-25 21:36:00,AVE,60.3,Turista,Promo
2388,2019-05-01 19:16:05,SEVILLA,MADRID,2019-06-02 11:45:00,2019-06-02 14:17:00,AVE,76.3,Turista,Flexible
2389,2019-04-19 09:47:04,BARCELONA,MADRID,2019-04-25 18:25:00,2019-04-25 20:55:00,AVE,78.8,Turista,Promo
2390,2019-05-05 19:46:54,SEVILLA,MADRID,2019-05-06 06:10:00,2019-05-06 08:58:00,AV City,,Turista,Flexible
2391,2019-05-01 01:21:55,MADRID,VALENCIA,2019-05-01 17:40:00,2019-05-01 19:20:00,AVE,,Turista,Flexible
2392,2019-05-01 09:42:30,MADRID,VALENCIA,2019-06-23 06:20:00,2019-06-23 12:55:00,REGIONAL,28.35,Turista,Adulto ida
2393,2019-04-15 20:12:00,MADRID,PONFERRADA,2019-04-21 22:14:00,2019-04-22 04:31:00,TRENHOTEL,74.2,Cama Turista,Flexible
2394,2019-05-01 23:23:48,SEVILLA,MADRID,2019-05-03 11:45:00,2019-05-03 14:17:00,AVE,69.4,Preferente,Promo
2395,2019-04-21 03:32:33,MADRID,BARCELONA,2019-05-14 07:30:00,2019-05-14 10:40:00,AVE,85.1,Turista,Promo
2396,2019-05-08 13:36:40,PONFERRADA,MADRID,2019-06-19 02:36:00,2019-06-19 09:31:00,TRENHOTEL,45.8,Turista,Flexible
2397,2019-04-12 10:09:28,MADRID,BARCELONA,2019-04-30 19:30:00,2019-04-30 22:40:00,AVE,85.1,Turista,Promo
2398,2019-05-02 07:40:55,MADRID,SEVILLA,2019-05-28 09:00:00,2019-05-28 11:38:00,AVE,53.4,Turista,Promo
2399,2019-05-07 17:45:43,MADRID,BARCELONA,2019-05-28 09:00:00,2019-05-28 11:45:00,AVE,98.0,Preferente,Promo
2400,2019-04-25 05:09:02,VALENCIA,MADRID,2019-05-22 09:40:00,2019-05-22 11:20:00,AVE,27.8,Turista,Promo
2401,2019-04-14 14:30:05,MADRID,BARCELONA,2019-04-25 18:30:00,2019-04-25 21:20:00,AVE,107.7,Turista,Flexible
2402,2019-04-16 03:08:53,MADRID,BARCELONA,2019-05-23 13:25:00,2019-05-23 16:24:00,AVE-TGV,49.55,Turista,Promo
2403,2019-04-19 15:14:54,SEVILLA,MADRID,2019-05-30 19:19:00,2019-05-30 21:59:00,INTERCITY,62.2,Turista,Flexible
2404,2019-05-02 23:13:17,BARCELONA,MADRID,2019-05-15 16:00:00,2019-05-15 19:10:00,AVE,90.5,Turista Plus,Promo
2405,2019-05-09 17:16:46,VALENCIA,MADRID,2019-07-05 09:50:00,2019-07-05 16:58:00,REGIONAL,28.35,Turista,Adulto ida
2406,2019-04-16 02:33:20,MADRID,BARCELONA,2019-05-12 10:30:00,2019-05-12 13:15:00,AVE,85.1,Turista,Promo
2407,2019-04-17 23:09:12,PONFERRADA,MADRID,2019-05-25 11:28:00,2019-05-25 16:00:00,LD,34.2,Turista con enlace,Promo
2408,2019-04-15 18:29:41,SEVILLA,MADRID,2019-05-12 17:45:00,2019-05-12 20:17:00,AVE,76.3,Turista,Flexible
2409,2019-04-22 05:42:13,MADRID,BARCELONA,2019-05-29 08:30:00,2019-05-29 11:15:00,AVE,85.1,Turista,Promo
2410,2019-04-11 22:00:41,MADRID,BARCELONA,2019-05-31 06:30:00,2019-05-31 09:20:00,AVE,54.45,Preferente,Promo
2411,2019-04-21 17:34:37,MADRID,VALENCIA,2019-05-01 12:42:00,2019-05-01 19:04:00,REGIONAL,28.35,Turista,Adulto ida
2412,2019-04-21 10:46:23,BARCELONA,MADRID,2019-04-29 09:03:00,2019-04-29 18:07:00,R. EXPRES,43.25,Turista,Adulto ida
2413,2019-04-21 04:16:19,MADRID,PONFERRADA,2019-04-23 14:40:00,2019-04-23 18:52:00,AVE-LD,62.4,Turista con enlace,Flexible
2414,2019-04-15 01:10:35,MADRID,VALENCIA,2019-05-03 21:10:00,2019-05-03 23:03:00,AVE,33.65,Turista,Promo
2415,2019-04-17 10:25:24,PONFERRADA,MADRID,2019-05-06 17:55:00,2019-05-06 22:55:00,MD-LD,32.45,Turista con enlace,Promo
2416,2019-05-01 23:07:34,BARCELONA,MADRID,2019-05-11 18:00:00,2019-05-11 21:10:00,AVE,86.8,Preferente,Promo
2417,2019-04-17 20:44:21,MADRID,BARCELONA,2019-05-18 16:30:00,2019-05-18 19:15:00,AVE,80.15,Turista Plus,Promo
2418,2019-04-26 03:04:42,MADRID,SEVILLA,2019-05-09 08:30:00,2019-05-09 11:14:00,ALVIA,,Turista,Flexible
2419,2019-04-14 11:26:52,MADRID,SEVILLA,2019-04-21 11:05:00,2019-04-21 13:41:00,ALVIA,67.2,Turista,Flexible
2420,2019-04-13 00:20:52,SEVILLA,MADRID,2019-04-18 08:45:00,2019-04-18 11:15:00,AVE,,Preferente,Promo
2421,2019-05-09 11:16:57,BARCELONA,MADRID,2019-05-14 15:25:00,2019-05-14 17:55:00,AVE,115.65,Preferente,Promo
2422,2019-04-21 03:37:22,BARCELONA,MADRID,2019-05-23 20:00:00,2019-05-23 23:10:00,AVE,49.55,Turista,Promo
2423,2019-04-18 16:33:40,SEVILLA,MADRID,2019-05-22 12:18:00,2019-05-22 14:56:00,ALVIA,,Turista,Promo
2424,2019-04-17 19:42:41,MADRID,BARCELONA,2019-05-27 07:30:00,2019-05-27 10:40:00,AVE,85.1,Turista,Promo
2425,2019-04-18 22:37:57,PONFERRADA,MADRID,2019-05-16 11:28:00,2019-05-16 16:00:00,LD,42.75,Turista con enlace,Promo +
2426,2019-05-01 21:10:23,SEVILLA,MADRID,2019-05-18 12:18:00,2019-05-18 14:56:00,ALVIA,,Turista,Promo
2427,2019-04-13 21:28:23,MADRID,SEVILLA,2019-04-21 19:30:00,2019-04-21 22:05:00,AVE,69.4,Preferente,Promo
2428,2019-04-13 23:12:23,SEVILLA,MADRID,2019-04-16 21:00:00,2019-04-16 23:52:00,AV City,43.55,Turista,Promo
2429,2019-04-27 11:27:33,VALENCIA,MADRID,2019-05-13 20:15:00,2019-05-13 21:55:00,AVE,27.8,Turista,Promo
2430,2019-04-21 12:13:50,MADRID,VALENCIA,2019-05-25 15:40:00,2019-05-25 17:22:00,AVE,33.65,Turista,Promo
2431,2019-04-20 11:07:44,MADRID,PONFERRADA,2019-05-13 22:14:00,2019-05-14 04:31:00,TRENHOTEL,45.8,Turista,Flexible
2432,2019-04-19 04:34:56,PONFERRADA,MADRID,2019-05-03 11:44:00,2019-05-03 16:00:00,MD-LD,54.1,Turista con enlace,Flexible
2433,2019-04-13 10:20:06,SEVILLA,MADRID,2019-05-16 12:40:00,2019-05-16 15:23:00,AVE,,Turista,Promo
2434,2019-05-06 23:05:04,BARCELONA,MADRID,2019-05-27 15:00:00,2019-05-27 17:45:00,AVE,85.1,Turista,Promo
2435,2019-05-03 23:28:36,SEVILLA,MADRID,2019-05-18 14:58:00,2019-05-18 17:50:00,ALVIA,,Turista,Promo
2436,2019-04-22 23:22:46,VALENCIA,MADRID,2019-05-28 10:40:00,2019-05-28 12:32:00,AVE,21.95,Turista,Promo
2437,2019-04-16 10:43:04,MADRID,SEVILLA,2019-05-22 13:00:00,2019-05-22 15:40:00,AVE,47.3,Turista,Promo
2438,2019-04-15 17:21:31,MADRID,SEVILLA,2019-05-22 11:05:00,2019-05-22 13:41:00,ALVIA,,Turista,Promo
2439,2019-05-01 11:20:03,BARCELONA,MADRID,2019-05-23 21:15:00,2019-05-24 00:02:00,AVE,66.75,Turista,Promo
2440,2019-05-03 23:46:26,MADRID,BARCELONA,2019-05-16 11:30:00,2019-05-16 14:40:00,AVE,66.75,Turista,Promo
2441,2019-04-29 17:44:49,BARCELONA,MADRID,2019-06-01 20:00:00,2019-06-01 23:10:00,AVE,66.75,Turista,Promo
2442,2019-04-18 06:41:17,MADRID,BARCELONA,2019-04-25 17:00:00,2019-04-25 19:30:00,AVE,81.4,Preferente,Promo
2443,2019-04-15 12:29:45,VALENCIA,MADRID,2019-05-10 10:40:00,2019-05-10 12:32:00,AVE,51.15,Turista,Promo
2444,2019-04-20 00:10:16,MADRID,BARCELONA,2019-05-26 17:30:00,2019-05-26 20:40:00,AVE,107.7,Turista,Flexible
2445,2019-04-12 11:27:12,SEVILLA,MADRID,2019-04-13 12:18:00,2019-04-13 14:56:00,ALVIA,,Turista,Flexible
2446,2019-05-02 19:04:24,MADRID,BARCELONA,2019-05-28 17:30:00,2019-05-28 20:40:00,AVE,85.1,Turista,Promo
2447,2019-04-29 15:21:38,VALENCIA,MADRID,2019-05-20 18:10:00,2019-05-20 19:57:00,AVE,27.8,Turista,Promo
2448,2019-04-13 07:17:51,SEVILLA,MADRID,2019-05-03 09:40:00,2019-05-03 12:23:00,AVE,,Preferente,Promo
2449,2019-05-01 11:38:24,MADRID,VALENCIA,2019-05-22 16:05:00,2019-05-22 22:47:00,REGIONAL,28.35,Turista,Adulto ida
2450,2019-05-03 13:37:13,MADRID,PONFERRADA,2019-05-07 17:30:00,2019-05-07 21:33:00,ALVIA,55.8,Turista,Flexible
2451,2019-04-22 02:32:53,BARCELONA,MADRID,2019-04-24 15:00:00,2019-04-24 17:45:00,AVE,129.3,Turista Plus,Flexible
2452,2019-04-21 09:29:35,VALENCIA,MADRID,2019-05-05 15:10:00,2019-05-05 17:03:00,AVE,66.55,Preferente,Promo
2453,2019-04-25 13:46:21,BARCELONA,MADRID,2019-05-04 20:00:00,2019-05-04 23:10:00,AVE,85.1,Turista,Promo
2454,2019-04-16 14:39:09,MADRID,SEVILLA,2019-04-25 21:25:00,2019-04-26 00:10:00,AV City,49.15,Turista,Promo
2455,2019-04-17 03:38:40,MADRID,VALENCIA,2019-05-03 06:08:00,2019-05-03 12:55:00,REGIONAL,28.35,Turista,Adulto ida
2456,2019-04-21 19:18:16,SEVILLA,MADRID,2019-05-20 09:50:00,2019-05-20 12:36:00,ALVIA,87.4,Preferente,Flexible
2457,2019-04-13 00:23:16,SEVILLA,MADRID,2019-05-26 15:45:00,2019-05-26 18:15:00,AVE,,Preferente,Promo
2458,2019-04-26 19:33:04,MADRID,VALENCIA,2019-05-22 21:10:00,2019-05-22 23:03:00,AVE,27.8,Turista,Promo
2459,2019-04-21 11:21:29,MADRID,VALENCIA,2019-05-28 16:55:00,2019-05-28 21:58:00,AVE-LD,56.1,Turista con enlace,Flexible
2460,2019-05-07 03:14:24,BARCELONA,MADRID,2019-06-06 17:25:00,2019-06-06 19:55:00,AVE,88.95,Turista,Promo
2461,2019-04-14 08:21:52,MADRID,SEVILLA,2019-04-16 09:00:00,2019-04-16 11:38:00,AVE,76.3,Turista,Flexible
2462,2019-05-04 11:40:23,BARCELONA,MADRID,2019-05-21 09:00:00,2019-05-21 11:45:00,AVE,85.1,Turista,Promo
2463,2019-05-07 13:16:06,BARCELONA,MADRID,2019-06-26 16:00:00,2019-06-26 19:10:00,AVE,80.15,Turista Plus,Promo
2464,2019-05-03 23:45:01,MADRID,BARCELONA,2019-05-28 07:15:00,2019-05-28 16:37:00,R. EXPRES,43.25,Turista,Adulto ida
2465,2019-05-07 07:44:53,MADRID,VALENCIA,2019-05-09 18:40:00,2019-05-09 20:20:00,AVE,,Turista,Flexible
2466,2019-04-22 05:39:45,MADRID,BARCELONA,2019-04-29 19:30:00,2019-04-29 22:40:00,AVE,66.75,Turista,Promo
2467,2019-04-12 13:22:23,SEVILLA,MADRID,2019-05-17 17:45:00,2019-05-17 20:17:00,AVE,,Turista,Flexible
2468,2019-04-12 04:07:56,MADRID,SEVILLA,2019-05-13 21:25:00,2019-05-14 00:10:00,AV City,43.55,Turista,Promo
2469,2019-04-20 12:18:15,MADRID,BARCELONA,2019-05-24 19:30:00,2019-05-24 22:40:00,AVE,75.4,Turista,Promo
2470,2019-05-02 01:45:19,BARCELONA,MADRID,2019-05-26 09:00:00,2019-05-26 11:45:00,AVE,85.1,Turista,Promo
2471,2019-05-02 11:00:58,MADRID,SEVILLA,2019-05-08 13:30:00,2019-05-08 16:05:00,ALVIA,,Turista,Promo
2472,2019-05-08 13:19:13,BARCELONA,MADRID,2019-05-11 09:00:00,2019-05-11 11:45:00,AVE,129.3,Turista Plus,Flexible
2473,2019-04-26 17:27:54,VALENCIA,MADRID,2019-05-24 12:40:00,2019-05-24 14:20:00,AVE,51.15,Turista,Promo
2474,2019-04-14 11:23:18,MADRID,VALENCIA,2019-04-20 17:40:00,2019-04-20 19:20:00,AVE,45.3,Turista,Promo
2475,2019-04-26 07:26:17,MADRID,VALENCIA,2019-06-19 12:21:00,2019-06-19 19:04:00,REGIONAL,28.35,Turista,Adulto ida
2476,2019-04-23 07:32:32,MADRID,SEVILLA,2019-05-26 11:00:00,2019-05-26 13:32:00,AVE,76.3,Turista,Flexible
2477,2019-04-12 01:23:33,MADRID,BARCELONA,2019-04-25 07:20:00,2019-04-25 09:50:00,AVE,68.65,Turista,Promo
2478,2019-05-03 07:45:37,MADRID,BARCELONA,2019-05-20 13:25:00,2019-05-20 16:24:00,AVE-TGV,85.1,Turista,Promo
2479,2019-04-15 09:25:24,MADRID,VALENCIA,2019-05-11 15:30:00,2019-05-11 22:31:00,AVE-MD,53.25,Turista con enlace,Promo +
2480,2019-04-12 10:18:52,MADRID,SEVILLA,2019-05-08 10:00:00,2019-05-08 12:32:00,AVE,76.3,Turista,Flexible
2481,2019-04-13 21:00:29,SEVILLA,MADRID,2019-05-30 19:15:00,2019-05-30 21:36:00,AVE,53.4,Turista,Promo
